token_type,token_address,receiver,amount,id
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x2533Cd2e081d2277398F8d06223C8E7912018ea3,0.3084893331052724
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xfe1D327b0305A50cA50812414b73B880a2586699,0.3084893331052724
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xbB1120FF62778B8B048a1775Fb4557847E8DA7b2,0.307392684825001
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x931806c9fFEe221905687369Fd8558BFF62a8E00,0.30736482277005406
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x31D7C9a80D444C86A256C77326f44a333A7Edd1B,0.30724017396013276
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x6E95C4DBF5f35EeF62a6Ad6FA58F4395b14bed14,0.3071359668521316
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x88442269b7eBF1073AfD6e571B59CC50025dfe95,0.30707209722367207
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x1D9686a226dE41873B697FF3df5e8e8524611Ae6,0.3070713216831443
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x69eAcE888748AD71EAd8cBad583eFb036C325Fc2,0.3069428021996518
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x2a2E96724F83089c48FECB43430A6E8734599B8A,0.30678921588734454
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xC687499E190EC9ceB635AA03E7E70d06b08B90e3,0.3065408765638038
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x70cDeD96f2D0fC5D1De62E949701d6cBD080fBC7,0.3064116483159316
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xf2df526DAA44A8Fcc41145C4F81102f8cE94A19d,0.3063868415626413
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xC4e89A35CB0CDA1b05eFa383De8BfDf2a724D45e,0.3060175284603515
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x0187dA216280d57dBc37b571Ad8a4E0FDd05C965,0.30579137404765183
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xE4fAdAD54d828b6737BDf657847e910F9337FE92,0.30511875782280745
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xed3C5Ca5AaFa9E35E5f519eDf8fb2E0ecd756757,0.3049372016765071
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x592CC77FD03C4b650A4bF26a02BdeAc7496875ea,0.30469726677554504
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x8adbd8f16E8e3b22682e49c362a27a7082d8dA42,0.30459135863303277
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x3079F6320621D25DdF1f311B08EBC96F4B47C19f,0.3044766196378025
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x062407Ff706697ef788a9a0674d09e582D2F96a1,0.30445935156018744
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x8cd4a30b91CB2B1fd97F55F9e829154fa798092f,0.30345579508802484
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x519dD4d8b773A2BF41162b33b3D37A2B4c4B8708,0.303246390944914
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x91022C0AC2a6c6Db346DeA3cA7d8867887110572,0.30324562360496565
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x17114D347A6C20BeaE660D5697667534A9eb1034,0.30294048238106924
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xC298C3b09A39fAbe88A0a3392AFEFAf7376f2C7b,0.3027689508575743
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x564640969d30F71888F90116f48F69D12250AE0c,0.30272428230049264
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xDAeD6E2DcA1D83F41Bd080958527cAE2bE6D2ca3,0.30248623470435004
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x992e889244e6e01b9b7dB9510d0Af98E8c2018B2,0.30248623470435004
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x003b66eB890e329f60A362C53A896Bd81682aEab,0.30248623470435004
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xA6Fe045eB89c5d8597AFc008d2162B1DDDfa5C7c,0.30248623470435004
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xbfB3E76362096fA0a76030B1A37aFfEb84aa6aeC,0.30248623470435004
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x6a7ef1b452cdA89e95946cD86217DC7EB8cd480d,0.30248623470435004
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xc92F2B0F359d66078Dcb4951839e5E22B1B492B1,0.30248623470435004
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xc61E2801e53ffeBCdE2e7F07aE42dE29F8245CF6,0.30248623470435004
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x46d93362a5fd5A5C5A0D55C537C8f2f751C20f7f,0.30248623470435004
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x6eEffB7398e3b1862D350A9c56bf08D0D4D3Ed43,0.30248623470435004
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x87CC639Ed9e0D6075023135B581321c77C7bBC6f,0.30248623470435004
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0x564383398ADd09984AA8Dda168ffAD17b0f8004D,0.30248623470435004
erc20,0xaea46A60368A7bD060eec7DF8CBa43b7EF41Ad85,0xCDD0f5edd602247769F959eE19Dc019988C4A987,0.30248623470435004
